iter	Logloss
213	0.06054854802
214	0.06044871175
215	0.06032063306
216	0.06014002937
217	0.06007714288
218	0.05998235126
219	0.05991590163
220	0.05980588368
221	0.05964874419
222	0.05959525518
223	0.0595521806
224	0.05940875724
225	0.05929952283
226	0.05927909019
227	0.05924038458
228	0.05920173813
229	0.05916322117
230	0.05909492158
231	0.05902013052
232	0.05891371229
233	0.05880423293
234	0.05861473664
235	0.05845975106
236	0.05838272939
237	0.05827143982
238	0.05818371937
239	0.0581360384
240	0.05804104322
241	0.05794997791
242	0.05787958101
243	0.05782693904
244	0.05769168786
245	0.05759901515
246	0.05753438647
247	0.05744276786
248	0.05739045779
249	0.05729699845
250	0.05728035131
251	0.05721097381
252	0.05715387574
253	0.05704722935
254	0.05690689659
255	0.05685245817
256	0.0568032429
257	0.0565563253
258	0.0564402544
259	0.05639948613
260	0.05633218699
261	0.05629309956
262	0.05621171076
263	0.05613361026
264	0.05609930167
265	0.05598666161
266	0.05593473737
267	0.05590595834
268	0.05587988751
269	0.05583428619
270	0.05570531886
271	0.05564277957
272	0.05556689551
273	0.05550205329
274	0.0554457332
275	0.05533802844
276	0.05530171345
277	0.05517452203
278	0.05514639361
279	0.05501348695
280	0.05491991878
281	0.05486442237
282	0.05475013685
283	0.05471507941
284	0.05465190198
285	0.05461068593
286	0.05456685101
287	0.05456417101
288	0.05441880953
289	0.05433918649
290	0.05422206647
291	0.05413083968
292	0.05399208192
293	0.05396562766
294	0.05388729132
295	0.05383233405
296	0.05379030742
297	0.05368683737
298	0.05363996935
299	0.05354240994
300	0.05344659152
301	0.05337067293
302	0.05330024793
303	0.05325174235
304	0.05306593752
305	0.05299823888
306	0.05293106654
307	0.05280427838
308	0.05271940004
309	0.05267095747
310	0.05255693442
311	0.05245677499
312	0.05239009262
313	0.05233856095
314	0.05225608875
315	0.05223255134
316	0.05215822557
317	0.05209141615
318	0.05201761269
319	0.05196522613
320	0.05190863539
321	0.05178409642
322	0.05176314243
323	0.05176133183
324	0.05168657472
325	0.0515837729
326	0.05153362055
327	0.05148316407
328	0.05139450463
329	0.05134316762
330	0.0512711414
331	0.05120454951
332	0.05116237929
333	0.05110505028
334	0.05103911489
335	0.05094187698
336	0.05092440948
337	0.05090808912
338	0.05080479112
339	0.05069451548
340	0.05054982258
341	0.0504677355
342	0.0503614605
343	0.05033794711
344	0.05032318331
345	0.05018468147
346	0.05008285937
347	0.04997722002
348	0.04993759056
349	0.04979085168
350	0.04977917464
351	0.04968655456
352	0.04959925416
353	0.04958231506
354	0.049476046
355	0.04945690462
356	0.049406054
357	0.04935896439
358	0.04932558146
359	0.04928288194
360	0.049221998
361	0.04920991368
362	0.04913547431
363	0.04902915743
364	0.04898820924
365	0.04891696413
366	0.04882645741
367	0.04866100404
368	0.0485714793
369	0.04854748572
370	0.04848898309
371	0.04843347254
372	0.04834829608
373	0.04832389198
374	0.04828419759
375	0.04824161517
376	0.04818700924
377	0.04810382454
378	0.04805934417
379	0.0480365033
380	0.04792152449
381	0.04788272036
382	0.04783768244
383	0.04776303373
384	0.04766373078
385	0.04759690172
386	0.04757491447
387	0.04754288958
388	0.04746602809
389	0.04733839274
390	0.04726265352
391	0.04717087575
392	0.04714038292
393	0.04708672777
394	0.04705665691
395	0.04699159128
396	0.04696240904
397	0.04683516375
398	0.04679756229
399	0.04672460084
400	0.04666054427
401	0.04662155343
402	0.04658265553
403	0.04652777724
404	0.04643945723
405	0.04640105865
406	0.04635916891
407	0.04627980468
408	0.04624932579
409	0.04620564364
410	0.04611506113
411	0.04606422132
412	0.0460300605
413	0.04600100354
414	0.04590888108
415	0.04586896171
416	0.04578706801
417	0.04575722819
418	0.0456818885
419	0.04565354326
420	0.04559662404
421	0.04549792137
422	0.04547759581
423	0.04537589532
424	0.0453661941
425	0.04529138531
426	0.04522077075
427	0.04515447152
428	0.04508231308
429	0.0450195475
430	0.04493793126
431	0.04489614706
432	0.04483959889
433	0.044805823
434	0.04470628755
435	0.04466936883
436	0.04463077209
437	0.0445691996
438	0.04454852439
439	0.04446071231
440	0.04441202796
441	0.04437448117
442	0.0443023184
443	0.04426240991
444	0.0442174973
445	0.04413759158
446	0.04402581586
447	0.04400409016
448	0.04394736523
449	0.04393347368
450	0.04389503352
451	0.04383233183
452	0.04379840766
453	0.04373000036
454	0.04366471789
455	0.04365426129
456	0.04360259781
457	0.04357715237
458	0.04352249733
459	0.04346819641
460	0.0434285675
461	0.04339148098
462	0.04331186979
463	0.04328927988
464	0.0432834399
465	0.04325523561
466	0.04323973875
467	0.04322578977
468	0.04320567179
469	0.04316433116
470	0.04308364905
471	0.04298465522
472	0.04294513748
473	0.04282699309
474	0.04276546312
475	0.04274507896
476	0.04271709931
477	0.04261682096
478	0.04259228312
479	0.04251471424
480	0.04248316727
481	0.04244490146
482	0.04241611155
483	0.04240364975
484	0.04239190073
485	0.04238662209
486	0.0423285233
487	0.04227599476
488	0.04224146729
489	0.04221545035
490	0.04216441932
491	0.04205586156
492	0.04199450382
493	0.04195630919
494	0.04193643676
495	0.04188558052
496	0.0418754918
497	0.04184105566
498	0.04181622485
499	0.04176109997
500	0.04171477689
501	0.04166620618
502	0.04163502653
503	0.0416012664
504	0.04154495693
505	0.04152197038
506	0.04146522451
507	0.0414197798
508	0.04140310108
509	0.04132134002
510	0.04125806088
511	0.04124948433
512	0.04124495621
513	0.0412409793
514	0.04122468445
515	0.04119477321
516	0.04106531731
517	0.04099054681
518	0.04098233927
519	0.04092995861
520	0.04085300064
521	0.04077923946
522	0.04071429471
523	0.04063753257
524	0.04062177057
525	0.04056823939
526	0.04053927584
527	0.04049959481
528	0.04045579604
529	0.04039156582
530	0.04031941037
531	0.04031561384
532	0.04026360551
533	0.04023807202
534	0.04019684971
535	0.04014434772
536	0.04010494163
537	0.04005924922
538	0.04003385812
539	0.04003042429
540	0.03998183807
541	0.03994826562
542	0.03989929253
543	0.03983821473
544	0.03972711616
545	0.03962710647
546	0.03960047019
547	0.03956941083
548	0.03953578858
549	0.03949094534
550	0.03941881228
551	0.03937525078
552	0.03932661157
553	0.03924246912
554	0.03922133048
555	0.03917185946
556	0.03914897467
557	0.03911908341
558	0.03906467613
559	0.03903122882
560	0.03898081019
561	0.03894413896
562	0.03893227428
563	0.03890469407
564	0.03885798244
565	0.03879397804
566	0.03877210826
567	0.038716399
568	0.03868591361
569	0.03865011565
570	0.03861478927
571	0.03857146873
572	0.03851844666
573	0.03843598418
574	0.03840999105
575	0.0383941513
576	0.03835033508
577	0.03830356111
578	0.03827468337
579	0.03825980508
580	0.03824350371
581	0.03821218119
582	0.0381737252
583	0.03814823276
584	0.03810380464
585	0.03806128884
586	0.03804211796
587	0.03794713726
588	0.0379015261
589	0.03786516477
590	0.03780285652
591	0.03777357174
592	0.03772718797
593	0.03764576788
594	0.03760856463
595	0.03757031633
596	0.03751749996
597	0.03741961726
598	0.03734307592
599	0.03730362514
600	0.03725709138
601	0.03720730682
602	0.03717912206
603	0.03715547276
604	0.03712856629
605	0.03709110591
606	0.03705534359
607	0.03702182826
608	0.03696777878
609	0.03695268142
610	0.03693874588
611	0.0369212447
612	0.03687879601
613	0.0368588051
614	0.03680346571
615	0.03678667867
616	0.03674060436
617	0.0366818389
618	0.03664364452
619	0.03656741246
620	0.03650358391
621	0.03648846007
622	0.03648402269
623	0.03643906006
624	0.03641547936
625	0.03638572378
626	0.03630380969
627	0.03623609181
628	0.0362174322
629	0.03619682894
630	0.03618316817
631	0.03612779404
632	0.03607141693
633	0.03600963708
634	0.03594462195
635	0.03592495688
636	0.03588863608
637	0.0358333489
638	0.03576061323
639	0.03572800216
640	0.03567079326
641	0.03563128224
642	0.03558229381
643	0.03551656241
644	0.0354851419
645	0.0354506328
646	0.0353941831
647	0.03537207219
648	0.03533318305
649	0.03530184679
650	0.03528070815
651	0.03526529493
652	0.03518822331
653	0.03514877607
654	0.0350938181
655	0.03505416174
656	0.03503067186
657	0.03499828972
658	0.03498594225
659	0.03494378135
660	0.0349191764
661	0.0349155896
662	0.03487501552
663	0.03486123791
664	0.03485283542
665	0.03484600882
666	0.03484289232
667	0.03483032827
668	0.03482673661
669	0.0348189318
670	0.03481608154
671	0.03478822947
672	0.03471983007
673	0.03469833446
674	0.03468478167
675	0.03463845284
676	0.03459794884
677	0.0345780981
678	0.03453898241
679	0.03448674143
680	0.03442315859
681	0.03441749093
682	0.03438515696
683	0.03432757173
684	0.03430066581
685	0.03422546269
686	0.03420710646
687	0.03419312693
688	0.03415852654
689	0.03411151211
690	0.03408112911
691	0.03402785086
692	0.03402169951
693	0.03396660275
694	0.03395376492
695	0.03394367737
696	0.03394113033
697	0.03393881166
698	0.03393519491
699	0.03393311841
700	0.03390398653
701	0.03389166543
702	0.03383797309
703	0.03381459701
704	0.03376830565
705	0.03372020167
706	0.03368236441
707	0.03360105723
708	0.03359009416
709	0.03355782131
710	0.03351633335
711	0.03349858051
712	0.03347397106
713	0.03344160714
714	0.0334363656
715	0.03343227898
716	0.03342359072
717	0.0333471449
718	0.03333204409
719	0.03332579971
720	0.03328811912
721	0.033255843
722	0.03322898519
723	0.03318656373
724	0.03318457879
725	0.03316246391
726	0.03312976245
727	0.03309203579
728	0.033068631
729	0.03303361352
730	0.03299733128
731	0.03298796749
732	0.03294385075
733	0.03293009882
734	0.03290867733
735	0.03288868326
736	0.03283799644
737	0.03282188147
738	0.03281398765
739	0.03277974726
740	0.03276134541
741	0.03274463737
742	0.03271766062
743	0.03270667916
744	0.0326657194
745	0.03265350822
746	0.03265192425
747	0.03263426381
748	0.03261283204
749	0.03259759947
750	0.03259454547
751	0.03256048258
752	0.0325191623
753	0.03247437169
754	0.03246100056
755	0.03241870407
756	0.03239687317
757	0.03237301507
758	0.03232877374
759	0.03229072575
760	0.03225043804
761	0.03220953948
762	0.03217281886
763	0.032122525
764	0.03210383468
765	0.03207987405
766	0.03206239167
767	0.03203144389
768	0.03197229035
769	0.03196898459
770	0.03193519169
771	0.03191899615
772	0.03187138329
773	0.0318459487
774	0.03183797336
775	0.03180464026
776	0.03178912414
777	0.03176040903
778	0.03169351106
779	0.03166939162
780	0.03166324723
781	0.03162609617
782	0.03160830318
783	0.03160180587
784	0.03154220469
785	0.03150617953
786	0.0314822578
787	0.03147543241
788	0.03143925073
789	0.03139429018
790	0.03136021591
791	0.03134068981
792	0.03131171975
793	0.03128108262
794	0.03121928384
795	0.03119402694
796	0.03117885436
797	0.03117145664
798	0.03116622034
799	0.03115449994
800	0.03114303943
801	0.03113291495
802	0.03112077445
803	0.03108757502
804	0.03104082708
805	0.03101799478
806	0.03099324894
807	0.03097140715
808	0.03096098089
809	0.03092524821
810	0.03088947721
811	0.03088077891
812	0.03085652494
813	0.030836972
814	0.03081866038
815	0.03080372114
816	0.03075531234
817	0.03072218947
818	0.03070439102
819	0.03067313248
820	0.0306594596
821	0.03065612232
822	0.0306267682
823	0.03060675913
824	0.0305774999
825	0.03054263164
826	0.03051094591
827	0.03049668179
828	0.03045509789
829	0.03043854509
830	0.03041865994
831	0.03039216652
832	0.03038723917
833	0.03037224864
834	0.03034391791
835	0.0303102788
836	0.03024469329
837	0.03018627388
838	0.03014464319
839	0.03007879428
840	0.03003678158
841	0.03001562163
842	0.02999340025
843	0.02996383106
844	0.02993219011
845	0.02990863042
846	0.02983646318
847	0.02980186209
848	0.0297879813
849	0.02974491539
850	0.02972315345
851	0.02971220256
852	0.02968223044
853	0.02965314523
854	0.02962640827
855	0.02960144682
856	0.02959367887
857	0.02956760049
858	0.02952933475
859	0.02950470307
860	0.02947695824
861	0.02945718237
862	0.02943862489
863	0.02939257393
864	0.02937067206
865	0.02936642129
866	0.02930614098
867	0.02926245834
868	0.02921183651
869	0.02920084108
870	0.02918330216
871	0.02916256375
872	0.02912436733
873	0.02910970495
874	0.029085281
875	0.0290670598
876	0.02904747196
877	0.02901333591
878	0.0289980662
879	0.02896766329
880	0.02894224666
881	0.02892090688
882	0.02889836329
883	0.02888896205
884	0.02888199329
885	0.02885846602
886	0.02884814417
887	0.02879050303
888	0.0287732324
889	0.02873047189
890	0.02869682223
891	0.02868091446
892	0.0286790394
893	0.02864416226
894	0.02863630421
895	0.02863096137
896	0.02861061782
897	0.02859378508
898	0.02856059682
899	0.02855483827
900	0.02851012642
901	0.02850478849
902	0.02848425126
903	0.02846851123
904	0.02844142783
905	0.02841542443
906	0.02839135994
907	0.02835046419
908	0.02829555869
909	0.02828797165
910	0.02827410948
911	0.02825371236
912	0.02822570409
913	0.02819053858
914	0.02814822785
915	0.02805915983
916	0.02803141006
917	0.02800336694
918	0.0279717273
919	0.02795202373
920	0.02793212858
921	0.02791091183
922	0.02790664557
923	0.02789450512
924	0.02786652379
925	0.02784921116
926	0.02783105468
927	0.02780581909
928	0.0277747342
929	0.02772704427
930	0.02771030799
931	0.02768768337
932	0.02767503398
933	0.02766098995
934	0.0276200071
935	0.02760965494
936	0.02755453093
937	0.0274994758
938	0.02748816365
939	0.02742776255
940	0.02740467349
941	0.02735924339
942	0.02731198204
943	0.02726733611
944	0.02724488409
945	0.02717615683
946	0.02714339005
947	0.02712505795
948	0.02709321273
949	0.02707270297
950	0.02704515818
951	0.02703348459
952	0.02701693522
953	0.02700504278
954	0.02699339004
955	0.02693599457
956	0.02692440034
957	0.02690429265
958	0.02688371691
959	0.02686302117
960	0.02681315131
961	0.0268046884
962	0.02678345985
963	0.02675589034
964	0.02672995658
965	0.02669810634
966	0.02667570086
967	0.02665076026
968	0.02663274913
969	0.02660765603
970	0.02658955549
971	0.02656725794
972	0.02654588864
973	0.02648421746
974	0.02647022683
975	0.02642364916
976	0.02639524229
977	0.02636196894
978	0.02634343183
979	0.02633374942
980	0.02632431362
981	0.02629410883
982	0.02622099076
983	0.02615903778
984	0.02615337176
985	0.02614629963
986	0.02612346382
987	0.02609651801
988	0.02607047226
989	0.02602936214
990	0.02601861142
991	0.02600010146
992	0.02598725805
993	0.02594857764
994	0.02591759432
995	0.02591103851
996	0.02587929249
997	0.02583545779
998	0.02577668286
999	0.0257581568
1000	0.02574725569
1001	0.02573398924
1002	0.025689869
1003	0.02567113573
1004	0.02565091545
1005	0.0256125084
1006	0.02555905998
1007	0.02552771867
1008	0.02551592841
1009	0.02549446727
1010	0.02545641826
1011	0.02543929181
1012	0.02540119776
1013	0.02539413225
1014	0.02536113556
1015	0.02532742983
1016	0.02528651497
1017	0.02527912605
1018	0.0252374186
1019	0.02522273489
1020	0.02521408327
1021	0.02520630495
1022	0.02518892283
1023	0.02513427776
1024	0.02510179765
1025	0.02505597444
1026	0.02503823407
1027	0.0250264503
1028	0.02500484418
1029	0.02498546642
1030	0.02498003068
1031	0.02496044295
1032	0.02495483504
1033	0.02492868507
1034	0.02490638531
1035	0.02489225683
1036	0.02487814837
1037	0.0248497203
1038	0.02481703565
1039	0.02480554634
1040	0.02479010859
1041	0.02477695698
1042	0.02475012321
1043	0.02474413423
1044	0.02474170907
1045	0.02470819128
1046	0.02467217804
1047	0.02462550087
1048	0.02461088439
1049	0.02457649827
1050	0.0245727328
1051	0.02456106372
1052	0.02455349049
1053	0.02451241991
1054	0.02447994789
1055	0.02444504194
1056	0.02442740877
1057	0.02442473447
1058	0.02441064887
1059	0.0243966806
1060	0.02435496668
1061	0.02433555015
1062	0.02428016049
1063	0.02426540142
1064	0.02424183565
1065	0.02423123477
1066	0.02419680704
1067	0.02416763972
1068	0.02413182114
1069	0.02412749813
1070	0.02412508058
1071	0.02412292638
1072	0.02408782377
1073	0.02406026261
1074	0.02404041043
1075	0.02402263747
1076	0.02399912473
1077	0.02399607269
1078	0.02397663244
1079	0.02397487635
1080	0.02395461739
1081	0.02395303489
1082	0.02391705545
1083	0.02391187946
1084	0.02391019072
1085	0.02390655064
1086	0.02389375739
1087	0.02387269128
1088	0.0238610214
1089	0.02385966441
1090	0.02383472509
1091	0.02382971472
1092	0.02380951576
1093	0.02378466888
1094	0.02376490825
1095	0.02376227618
1096	0.02376105628
1097	0.02375989137
1098	0.02375887743
1099	0.02375794682
1100	0.02375392581
1101	0.02375302261
1102	0.02375222782
1103	0.02375149106
1104	0.02371751619
1105	0.02371682478
1106	0.02371618053
1107	0.02371557859
1108	0.02371334299
1109	0.02371280268
1110	0.02368984938
1111	0.02365422814
1112	0.02364292902
1113	0.02363768639
1114	0.02362820293
1115	0.02362240916
1116	0.02362189987
1117	0.0236114641
1118	0.02357941238
1119	0.0235389814
1120	0.02352525215
1121	0.02350908257
1122	0.02349301634
1123	0.02348222855
1124	0.02346951817
1125	0.02342687891
1126	0.02340524422
1127	0.02338773785
1128	0.02337194877
1129	0.02336145867
1130	0.02333833342
1131	0.02332335081
1132	0.02330179157
1133	0.02328571447
1134	0.02325817944
1135	0.02323744801
1136	0.02322427383
1137	0.02320862145
1138	0.02320811938
1139	0.02320764856
1140	0.02320720586
1141	0.02320678857
1142	0.02320639432
1143	0.02320602102
1144	0.02320130537
1145	0.02317856807
1146	0.02317066421
1147	0.02317030962
1148	0.0231699728
1149	0.02316965227
1150	0.02316934674
1151	0.02312160561
1152	0.02312128358
1153	0.0231209916
1154	0.02312071376
1155	0.02312044883
1156	0.02312019572
1157	0.02311665669
1158	0.0231164139
1159	0.02311569398
1160	0.02311546251
1161	0.02311524123
1162	0.02311462059
1163	0.02311408481
1164	0.02311386591
1165	0.02311365859
1166	0.02311346154
1167	0.0231103124
1168	0.02311012434
1169	0.02310994457
1170	0.02310945753
1171	0.02310928092
1172	0.02310911258
1173	0.02310895163
1174	0.02310879734
1175	0.02310864908
1176	0.02310850631
1177	0.02310836857
1178	0.02310659163
1179	0.02310646031
1180	0.02310633335
1181	0.02309575899
1182	0.02309563684
1183	0.02309518119
1184	0.02309506048
1185	0.02309494397
1186	0.0230948313
1187	0.02309443304
1188	0.02309432042
1189	0.02307227818
1190	0.02304026823
1191	0.02303694679
1192	0.02301318503
1193	0.02301307309
1194	0.02301296592
1195	0.02298904059
1196	0.02296997089
1197	0.02295628032
1198	0.0229331205
1199	0.02291666737
1200	0.02289708589
1201	0.02289266891
1202	0.02287383189
1203	0.02285337489
1204	0.02283043871
1205	0.02282134622
1206	0.02282123543
1207	0.02282112995
1208	0.02281202357
1209	0.02280456143
1210	0.02278800939
1211	0.02276006045
1212	0.02270728266
1213	0.02268074532
1214	0.02265179729
1215	0.02264127013
1216	0.02264089975
1217	0.02263174609
1218	0.02261891017
1219	0.02260624399
1220	0.0225895135
1221	0.02257105571
1222	0.02255228397
1223	0.02251330647
1224	0.02248255533
1225	0.02246815117
1226	0.02245299971
1227	0.02243471823
1228	0.02239803948
1229	0.02238509519
1230	0.02237007605
1231	0.02235197778
1232	0.02233685834
1233	0.02232889305
1234	0.02229635994
1235	0.02228466132
1236	0.02225990535
1237	0.02225080073
1238	0.02221257471
1239	0.02219273295
1240	0.02217932355
1241	0.02217137165
1242	0.02214102608
1243	0.02211042625
1244	0.02208652956
1245	0.02207747979
1246	0.02205542449
1247	0.02204334759
1248	0.02203232795
1249	0.02201774734
1250	0.02200609563
1251	0.02199376597
1252	0.0219810443
1253	0.02196046832
1254	0.02195122334
1255	0.02194250572
1256	0.02192672942
1257	0.02192303619
1258	0.02189721028
1259	0.02188358201
1260	0.02187705987
1261	0.0218487185
1262	0.02180368624
1263	0.02178603945
1264	0.02177376662
1265	0.02174131756
1266	0.02172535378
1267	0.02172157769
1268	0.02171022647
1269	0.02168054274
1270	0.02166414895
1271	0.02162530818
1272	0.02162419712
1273	0.0216181841
1274	0.02160412647
1275	0.02157293606
1276	0.0215326225
1277	0.02147398811
1278	0.02146358237
1279	0.02145151006
1280	0.02144099465
1281	0.02143595129
1282	0.02142087153
1283	0.02141663086
1284	0.02139943454
1285	0.02138966311
1286	0.02136454362
1287	0.02135853827
1288	0.02133980564
1289	0.02133400502
1290	0.02132560608
1291	0.02130696051
1292	0.02129242569
1293	0.02127762067
1294	0.02126127698
1295	0.02125689293
1296	0.02121564063
1297	0.02120438005
1298	0.02119537769
1299	0.02118322818
1300	0.02115043972
1301	0.0211462035
1302	0.02112558846
1303	0.02107795513
1304	0.02104228382
1305	0.0210348574
1306	0.02098692045
1307	0.02095570351
1308	0.02095060097
1309	0.02094822389
1310	0.02092259931
1311	0.02087851772
1312	0.02083685871
1313	0.02077962657
1314	0.02077463052
1315	0.0207678062
1316	0.02074809866
1317	0.02073106389
1318	0.02072371847
1319	0.02069381369
1320	0.02066644886
1321	0.02064402274
1322	0.02063389523
1323	0.02061345301
1324	0.02060143716
1325	0.02058368441
1326	0.02057531162
1327	0.02056896676
1328	0.02056154008
1329	0.02055964353
1330	0.0205395033
1331	0.0205163168
1332	0.02049503661
1333	0.02048771
1334	0.02048099184
1335	0.02047568837
1336	0.02046003765
1337	0.02045563585
1338	0.02043532771
1339	0.02041945307
1340	0.02040643959
1341	0.02039002334
1342	0.02038830824
1343	0.02035736011
1344	0.02035207814
1345	0.02034226866
1346	0.02033796979
1347	0.02033351399
1348	0.02033011177
1349	0.02032725347
1350	0.02032467177
1351	0.02032241557
1352	0.02032009812
1353	0.02031744061
1354	0.02031582887
1355	0.02031438368
1356	0.0203129722
1357	0.0203116601
1358	0.02031051477
1359	0.02030899934
1360	0.020307638
1361	0.02030675142
1362	0.02030599953
1363	0.02029916027
1364	0.02029840247
1365	0.02029770379
1366	0.02029666986
1367	0.02029586425
1368	0.0202932984
1369	0.02028922649
1370	0.0202539709
1371	0.02024218142
1372	0.0202373562
1373	0.0202288063
1374	0.02021375384
1375	0.02020116949
1376	0.02019538247
1377	0.02018483512
1378	0.02016966465
1379	0.02014700183
1380	0.02013199503
1381	0.02011486919
1382	0.02009474644
1383	0.02008118051
1384	0.0200765898
1385	0.02006418803
1386	0.02005407275
1387	0.02004370465
1388	0.02002633885
1389	0.01998739047
1390	0.01998137838
1391	0.01995191789
1392	0.01993970809
1393	0.01992453778
1394	0.01990852674
1395	0.01990325751
1396	0.01987547147
1397	0.01985700775
1398	0.01985487114
1399	0.01984053857
1400	0.01982180005
1401	0.01981225644
1402	0.01980264925
1403	0.01979553868
1404	0.01978943151
1405	0.01977781605
1406	0.01977544176
1407	0.01977101495
1408	0.01976713736
1409	0.01975428934
1410	0.01971739017
1411	0.01970587564
1412	0.01967832253
1413	0.0196748058
1414	0.01966698298
1415	0.01964427265
1416	0.01962012813
1417	0.01961010242
1418	0.01960696431
1419	0.01958045431
1420	0.0195722724
1421	0.01955363183
1422	0.01954981273
1423	0.01951814384
1424	0.01950538652
1425	0.01949659608
1426	0.01947838116
1427	0.01946831825
1428	0.0194516269
1429	0.01944061521
1430	0.01942569711
1431	0.01941919778
1432	0.01941163401
1433	0.0194036898
1434	0.01939474174
1435	0.01938421241
1436	0.01934646174
1437	0.01932811611
1438	0.01932320058
1439	0.01931590019
1440	0.01930785096
1441	0.01929643693
1442	0.0192869725
1443	0.01928390306
1444	0.01927605545
1445	0.01926999308
1446	0.01925910995
1447	0.01924109408
1448	0.01919767745
1449	0.01918818543
1450	0.01917030085
1451	0.01916314081
1452	0.01914849226
1453	0.01914401893
1454	0.01913861152
1455	0.01913475184
1456	0.01911955885
1457	0.01911579327
1458	0.0191093933
1459	0.01910374177
1460	0.01908420488
1461	0.01906358686
1462	0.01906049993
1463	0.01904946693
1464	0.01904146243
1465	0.01903764803
1466	0.01902803541
1467	0.01902377138
1468	0.01901654501
1469	0.01901315919
1470	0.01900241108
1471	0.01898545846
1472	0.01896411862
1473	0.01895286873
1474	0.01894229895
1475	0.0189082795
1476	0.01890316904
1477	0.01889008499
1478	0.01887288538
1479	0.01886723643
1480	0.01886106363
1481	0.01883676423
1482	0.01883446719
1483	0.01882902048
1484	0.01881309001
1485	0.01879930452
1486	0.01878773515
1487	0.01877579861
1488	0.01875376738
1489	0.01873720888
1490	0.01873545982
1491	0.01872533679
1492	0.01872199477
1493	0.01870988583
1494	0.01868957965
1495	0.01868684506
1496	0.01867202719
1497	0.01866464536
1498	0.01865720507
1499	0.01864821592
